FECHA,HORA UTC,TIPO_SISMO,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD ML,MAGNITUD MW,AGENCIA,NUMERO_DE_ESTACIONES,NOMBRE_SFILE,NOMBRE_FORMA_ONDA,DEPARTMENTO,MUNICIPIO,RMS,ERROR_LATITUD,ERROR_LONGITUD,ERROR_PROFUNDIDAD,GAP
07/06/2015 12:00:00 AM,07:25:32,L ,7.455,-73.228999999999999,132.5,1.5,NA, RSN,5,06-0725-32L.S201507,2015-07-06-0717-38M.COL___331,SANTANDER,EL PLAYON,0.3,4.1,4.4,7.7,109
07/06/2015 12:00:00 AM,07:31:42,L ,6.798,-73.137,151.6,1.4,NA, RSN,6,06-0731-42L.S201507,2015-07-06-0727-44M.COL___331,SANTANDER,LOS SANTOS,0.3,3.3,4.8,7,138
07/06/2015 12:00:00 AM,07:36:15,L ,4.736,-76.278000000000006,5.4,1.9,NA, RSN,13,06-0736-15L.S201507,2015-07-06-0727-44M.COL___331,VALLE DEL CAUCA,EL CAIRO,0.4,1.7,2.2,4.5,76
07/06/2015 12:00:00 AM,08:22:49,L ,3.63,-74.198999999999998,0.6,3,3.3, RSN,26,06-0822-49L.S201507,2015-07-06-0817-49M.COL___331,META,LEJANIAS,0.5,2.5,2.2,4.7,78
07/06/2015 12:00:00 AM,08:35:20,L ,6.852,-73.087999999999994,154.69999999999999,1.7,NA, RSN,7,06-0835-20L.S201507,2015-07-06-0827-50M.COL___331,SANTANDER,LOS SANTOS,0.4,3.9,4.8,7.3,141
07/06/2015 12:00:00 AM,09:47:01,L ,6.785,-73.162000000000006,137.19999999999999,1.3,NA, RSN,4,06-0947-01L.S201507,2015-07-06-0937-50M.COL___331,SANTANDER,LOS SANTOS,0.3,4.1,4.2,6.9,135
07/06/2015 12:00:00 AM,10:14:28,L ,6.799,-73.078999999999994,147.9,2.3,NA, RSN,15,06-1014-28L.S201507,2015-07-06-1007-49M.COL___331,SANTANDER,LOS SANTOS,0.5,2.7,4.1,6.1,125
07/06/2015 12:00:00 AM,10:46:15,L ,6.82,-73.158000000000001,138,2.2,NA, RSN,11,06-1046-15L.S201507,2015-07-06-1037-35M.COL___328,SANTANDER,LOS SANTOS,0.6,3.2,4.9,8,134
07/06/2015 12:00:00 AM,10:50:54,L ,6.56,-73.233999999999995,139.4,1.8,NA, RSN,7,06-1050-54L.S201507,2015-07-06-1047-46M.COL___328,SANTANDER,CABRERA,0.5,4.1,6.2,8.5,109
07/06/2015 12:00:00 AM,11:10:33,L ,6.81,-73.128,144,2.3,NA, RSN,11,06-1110-33L.S201507,2015-07-06-1107-46M.COL___327,SANTANDER,LOS SANTOS,0.4,2.2,4.1,6.4,138
07/06/2015 12:00:00 AM,12:30:31,L ,6.975,-74.117000000000004,76,2.1,NA, RSN,9,06-1230-31L.S201507,2015-07-06-1227-48M.COL___334,ANTIOQUIA,YONDO,0.4,2.4,2.4,11.6,83
07/06/2015 12:00:00 AM,14:18:03,L ,6.952,-76.153999999999996,0.5,2.2,NA, RSN,8,06-1418-03L.S201507,2015-07-06-1407-49M.COL___331,ANTIOQUIA,URAMITA,0.5,2.6,4.3,5.5,136
07/06/2015 12:00:00 AM,14:35:21,L ,5.705,-73.001000000000005,0,2.4,NA, RSN,14,06-1435-21L.S201507,2015-07-06-1427-49M.COL___328,BOYACA,TIBASOSA,0.5,2.3,3.7,3.9,140
07/06/2015 12:00:00 AM,14:39:53,L ,3.475,-74.334000000000003,0,1.7,NA, RSN,6,06-1439-53L.S201507,2015-07-06-1437-48M.COL___325,META,URIBE,0.3,3,5.8,4.9,246
07/06/2015 12:00:00 AM,14:53:12,L ,6.885,-73.185000000000002,142,1.9,NA, RSN,6,06-1453-12L.S201507,2015-07-06-1447-50M.COL___324,SANTANDER,BETULIA,0.5,3.8,5.5,8.5,199
07/06/2015 12:00:00 AM,15:33:58,L ,5.408,-76.78,4,2.1,NA, RSN,8,06-1533-58L.S201507,2015-07-06-1527-50M.COL___308,CHOCO,RIO QUITO,0.5,3.7,3.7,6.5,187
07/06/2015 12:00:00 AM,16:45:33,L ,1.889,-76.007000000000005,19.5,1.3,NA, RSN,4,06-1645-33L.S201507,2015-07-06-1637-50M.COL___334,HUILA,PITALITO,0.1,1.5,1,9.4,161
07/06/2015 12:00:00 AM,17:57:53,L ,3.86,-76.320999999999998,125.7,1.9,NA, RSN,5,06-1757-53L.S201507,2015-07-06-1747-46M.COL___331,VALLE DEL CAUCA,BUGA,0.3,5,4.7,6.2,262
07/06/2015 12:00:00 AM,18:39:37,L ,6.921,-76.816000000000003,23.5,2.5,NA, RSN,10,06-1839-37L.S201507,2015-07-06-1837-50M.COL___334,ANTIOQUIA,MURINDO,0.7,4.4,3.3,6.1,106
07/06/2015 12:00:00 AM,23:35:03,L ,7.643,-73.39,108.8,1.8,NA, RSN,6,06-2335-03L.S201507,2015-07-06-2327-47M.COL___339,NORTE DE SANTANDER,LA ESPERANZA,0.4,4.4,5.3,11.7,107
07/07/2015 12:00:00 AM,00:31:25,L ,6.793,-73.106999999999999,149.9,1.7,NA, RSN,7,07-0031-25L.S201507,2015-07-07-0027-46M.COL___333,SANTANDER,LOS SANTOS,0.2,1.5,2.5,4,187
07/07/2015 12:00:00 AM,00:36:26,L ,6.767,-73.144000000000005,140.6,1.4,NA, RSN,4,07-0036-26L.S201507,2015-07-07-0027-46M.COL___333,SANTANDER,LOS SANTOS,0.1,3.6,3.4,4.9,243
07/07/2015 12:00:00 AM,02:16:11,L ,4.881,-76.194000000000003,105.7,1.5,NA, RSN,6,07-0216-11L.S201507,2015-07-07-0207-42M.COL___333,CHOCO,SAN JOSE DEL PALMAR,0.3,3.9,3.9,6.1,143
07/07/2015 12:00:00 AM,02:17:54,L ,2.967,-74.753,5.4,0.9,NA, RSN,4,07-0217-54L.S201507,2015-07-07-0207-42M.COL___333,HUILA,BARAYA,0.1,2.5,3,2.3,313
07/07/2015 12:00:00 AM,02:21:34,L ,9.516,-73.73,36.4,1.8,NA, RSN,4,07-0221-34L.S201507,2015-07-07-0217-49M.COL___333,CESAR,EL PASO,0.3,5.3,7.7,9.300000000000001,199
07/07/2015 12:00:00 AM,02:23:56,L ,6.824,-73.12,140,1.9,NA, RSN,9,07-0223-56L.S201507,2015-07-07-0217-49M.COL___333,SANTANDER,LOS SANTOS,0.4,3.1,4.4,7.2,139
07/07/2015 12:00:00 AM,03:28:09,L ,6.816,-73.122,141.69999999999999,1.5,NA, RSN,4,07-0328-09L.S201507,2015-07-07-0317-50M.COL___330,SANTANDER,LOS SANTOS,0.1,2.2,3.2,4.1,185
07/07/2015 12:00:00 AM,04:13:02,L ,4.363,-75.766000000000005,3.9,0.7,NA, RSN,6,07-0413-02L.S201507,2015-07-07-0407-50M.COL___330,QUINDIO,BUENAVISTA,0.5,2.9,2.5,7.3,106
07/07/2015 12:00:00 AM,04:14:33,L ,6.044,-76.668000000000006,4.7,1.8,NA, RSN,12,07-0414-33L.S201507,2015-07-07-0407-50M.COL___330,CHOCO,MEDIO ATRATO,0.6,4,2.8,7.2,123
07/07/2015 12:00:00 AM,05:41:08,L ,6.918,-76.182000000000002,0,1.3,NA, RSN,5,07-0541-08L.S201507,2015-07-07-0537-49M.COL___327,ANTIOQUIA,URAMITA,0.3,1.8,5.9,6.6,174
07/07/2015 12:00:00 AM,06:25:57,L ,5.063,-72.902000000000001,0,1.1,NA, RSN,4,07-0625-57L.S201507,2015-07-07-0617-35M.COL___327,CASANARE,CHAMEZA,0.3,1.8,2.1,5.2,151
07/07/2015 12:00:00 AM,06:58:53,L ,6.912,-76.177000000000007,0,0.8,NA, RSN,5,07-0658-53L.S201507,2015-07-07-0657-50M.COL___327,ANTIOQUIA,URAMITA,0.3,1.8,5.8,6.6,172
07/07/2015 12:00:00 AM,07:19:20,L ,6.855,-73.081999999999994,137.19999999999999,1.5,NA, RSN,5,07-0719-20L.S201507,2015-07-07-0717-45M.COL___324,SANTANDER,LOS SANTOS,0.4,4.4,7.4,9.199999999999999,190
07/07/2015 12:00:00 AM,07:41:25,L ,5.379,-77.284000000000006,4.1,1.3,NA, RSN,4,07-0741-25L.S201507,2015-07-07-0737-49M.COL___327,CHOCO,NUQUI,0.3,1.7,2.4,4.9,161
07/07/2015 12:00:00 AM,08:20:08,L ,6.778,-73.114999999999995,154.9,1.8,NA, RSN,10,07-0820-08L.S201507,2015-07-07-0817-44M.COL___327,SANTANDER,LOS SANTOS,0.4,2.5,4,5.7,167
07/07/2015 12:00:00 AM,08:33:07,L ,6.818,-73.134,146.69999999999999,2.3,NA, RSN,20,07-0833-07L.S201507,2015-07-07-0827-36M.COL___327,SANTANDER,LOS SANTOS,0.4,2.2,3.3,5,137
07/07/2015 12:00:00 AM,09:27:02,L ,5.771,-74.278000000000006,32.1,1.1,NA, RSN,5,07-0927-02L.S201507,2015-07-07-0917-49M.COL___327,BOYACA,OTANCHE,0.3,3.7,2.1,10.7,156
07/07/2015 12:00:00 AM,09:28:48,L ,3.229,-77.754999999999995,5,1.6,NA, RSN,5,07-0928-48L.S201507,2015-07-07-0917-49M.COL___327,CAUCA,TIMBIQUI,0.6,5.8,7.7,10.5,207
07/07/2015 12:00:00 AM,09:47:06,L ,4.022,-76.585999999999999,57.2,1.5,NA, RSN,6,07-0947-06L.S201507,2015-07-07-0937-35M.COL___327,VALLE DEL CAUCA,CALIMA,0.6,6.6,3.8,9.6,169
07/07/2015 12:00:00 AM,10:32:45,L ,6.821,-74.647999999999996,10,2.1,NA, RSN,10,07-1032-45L.S201507,2015-07-07-1027-48M.COL___327,ANTIOQUIA,VEGACHI,0.5,4.1,6.5,12.4,108
07/07/2015 12:00:00 AM,11:17:36,L ,3.216,-75.290000000000006,14.4,1.7,NA, RSN,10,07-1117-36L.S201507,2015-07-07-1107-48M.COL___327,HUILA,AIPE,0.4,1.7,2.5,3.5,87
07/07/2015 12:00:00 AM,11:28:17,L ,6.783,-73.168999999999997,138.1,2.4,NA, RSN,12,07-1128-17L.S201507,2015-07-07-1117-48M.COL___327,SANTANDER,LOS SANTOS,0.6,3.5,4.9,9.6,134
07/07/2015 12:00:00 AM,13:14:14,L ,6.927,-76.186999999999998,0,1.6,NA, RSN,4,07-1314-14L.S201507,2015-07-07-1307-48M.COL___333,ANTIOQUIA,URAMITA,0.1,1.6,3.2,4.7,176
07/07/2015 12:00:00 AM,13:48:38,L ,6.797,-74.602000000000004,4,1.3,NA, RSN,4,07-1348-38L.S201507,2015-07-07-1347-48M.COL___333,ANTIOQUIA,VEGACHI,0.5,3.1,9.6,9.699999999999999,212
07/07/2015 12:00:00 AM,13:49:28,L ,4.547,-76.034999999999997,70.7,1.4,NA, RSN,5,07-1349-28L.S201507,2015-07-07-1347-48M.COL___333,VALLE DEL CAUCA,LA VICTORIA,0.4,3.7,3.9,9.800000000000001,116
07/07/2015 12:00:00 AM,15:47:22,L ,4.795,-74.804000000000002,22,0.9,NA, RSN,4,07-1547-22L.S201507,2015-07-07-1537-48M.COL___336,TOLIMA,AMBALEMA,0.1,1.6,2.9,2.9,237
07/07/2015 12:00:00 AM,16:49:43,L ,4.631,-75.103999999999999,4.1,1.2,NA, RSN,4,07-1649-43L.S201507,2015-07-07-1647-48M.COL___330,TOLIMA,ANZOATEGUI,0.2,1.5,6.3,99.9,190
07/07/2015 12:00:00 AM,17:21:06,L ,6.823,-73.117000000000004,140.69999999999999,2.1,NA, RSN,9,07-1721-06L.S201507,2015-07-07-1717-47M.COL___339,SANTANDER,LOS SANTOS,0.5,3.1,5.3,8.800000000000001,139
07/08/2015 12:00:00 AM,00:54:43,L ,5.251,-73.721000000000004,152.9,3.4,3.5,RSN,30,08-0054-43L.S201507,2015-07-08-0047-36M.COL___336,CUNDINAMARCA,CUCUNUBA,0.4,1.9,2,3.9,57
07/08/2015 12:00:00 AM,02:09:12,L ,6.819,-73.09,143.19999999999999,2.8,3.2, RSN,25,08-0209-12L.S201507,2015-07-08-0207-49M.COL___343,SANTANDER,LOS SANTOS,0.5,2.1,3.6,5.2,123
07/08/2015 12:00:00 AM,02:44:21,L ,6.821,-73.135000000000005,143.6,1.9,NA, RSN,9,08-0244-21L.S201507,2015-07-08-0237-48M.COL___343,SANTANDER,LOS SANTOS,0.4,2.8,4.4,6,137
07/08/2015 12:00:00 AM,04:56:31,L ,6.838,-73.116,144.80000000000001,2,NA, RSN,14,08-0456-31L.S201507,2015-07-08-0447-48M.COL___340,SANTANDER,LOS SANTOS,0.4,2.8,4,6.2,138
07/08/2015 12:00:00 AM,05:06:44,L ,6.841,-73.138000000000005,146.30000000000001,1.6,NA, RSN,6,08-0506-44L.S201507,2015-07-08-0457-48M.COL___324,SANTANDER,LOS SANTOS,0.2,2.4,3.5,6.7,184
07/08/2015 12:00:00 AM,05:50:52,L ,6.825,-73.105999999999995,148.19999999999999,1.9,NA, RSN,14,08-0550-52L.S201507,2015-07-08-0547-40M.COL___340,SANTANDER,LOS SANTOS,0.4,2.5,3.8,5.3,121
07/08/2015 12:00:00 AM,06:03:32,L ,6.835,-73.144000000000005,138.9,2.5,NA, RSN,21,08-0603-32L.S201507,2015-07-08-0557-44M.COL___340,SANTANDER,LOS SANTOS,0.4,2.2,3.7,5.3,135
07/08/2015 12:00:00 AM,06:23:40,L ,6.815,-73.11,145.80000000000001,2.1,NA, RSN,14,08-0623-40L.S201507,2015-07-08-0617-39M.COL___340,SANTANDER,LOS SANTOS,0.4,2.4,3.8,5.2,140
07/08/2015 12:00:00 AM,06:31:27,L ,5.583,-76.453999999999994,4,1.5,NA, RSN,9,08-0631-27L.S201507,2015-07-08-0627-50M.COL___324,CHOCO,LLORO,0.3,1.9,3.9,6,204
07/08/2015 12:00:00 AM,06:55:00,L ,3.728,-76.891000000000005,0,1.4,NA, RSN,5,08-0655-00L.S201507,2015-07-08-0647-49M.COL___324,VALLE DEL CAUCA,DAGUA,0.6,7.7,3.4,9.1,212
07/08/2015 12:00:00 AM,07:40:07,L ,3.662,-77.057000000000002,84.4,1.4,NA, RSN,7,08-0740-07L.S201507,2015-07-08-0737-46M.COL___324,VALLE DEL CAUCA,BUENAVENTURA,0.4,3.7,3.9,8.5,135
07/08/2015 12:00:00 AM,08:50:47,L ,6.797,-73.11,150.6,1.7,NA, RSN,9,08-0850-47L.S201507,2015-07-08-0847-47M.COL___340,SANTANDER,LOS SANTOS,0.3,2.2,3.7,5,186
07/08/2015 12:00:00 AM,09:01:42,L ,4.689,-77.444999999999993,59.5,1.6,NA, RSN,5,08-0901-42L.S201507,2015-07-08-0857-50M.COL___324,CHOCO,BAJO BAUDO,0.4,4.5,6.9,10,206
07/08/2015 12:00:00 AM,09:01:59,L ,7.957,-75.084000000000003,19.399999999999999,1.5,NA, RSN,5,08-0901-59L.S201507,2015-07-08-0857-50M.COL___324,ANTIOQUIA,CAUCASIA,0.3,2.6,2.2,3.6,165
07/08/2015 12:00:00 AM,10:52:40,L ,8.055,-77.088999999999999,82.8,2.7,NA, RSN,8,08-1052-41L.S201507,2015-07-08-1047-44M.COL___340,CHOCO,UNGUIA,0.2,1.8,1.9,7.4,104
07/08/2015 12:00:00 AM,11:33:10,L ,4.709,-76.106999999999999,88,1.8,NA, RSN,8,08-1133-10L.S201507,2015-07-08-1127-48M.COL___337,VALLE DEL CAUCA,ARGELIA,0.4,2.9,3.6,6.5,120
07/08/2015 12:00:00 AM,12:27:45,L ,8.705,-77.494,40,2.5,NA, RSN,8,08-1227-45L.S201507,2015-07-08-1217-50M.COL___343,CHOCO,ACANDI,0.5,4.9,3.6,13.9,161
07/08/2015 12:00:00 AM,12:29:42,L ,6.798,-73.152000000000001,136.9,2.3,NA, RSN,10,08-1229-42L.S201507,2015-07-08-1227-50M.COL___346,SANTANDER,LOS SANTOS,0.5,3.4,5.4,7.8,136
07/08/2015 12:00:00 AM,12:55:08,L ,6.979,-76.742999999999995,2.5,1.8,NA, RSN,6,08-1255-08L.S201507,2015-07-08-1247-50M.COL___343,ANTIOQUIA,MURINDO,0.3,2.8,1.6,4.5,138
07/08/2015 12:00:00 AM,13:00:53,L ,4.797,-76.849000000000004,21,1.7,NA, RSN,6,08-1300-53L.S201507,2015-07-08-1257-50M.COL___343,CHOCO,SIPI,0.3,3.1,2.1,3.7,146
07/08/2015 12:00:00 AM,20:18:53,L ,5.786,-75.542000000000002,1.7,2,NA, RSN,12,08-2018-53L.S201507,2015-07-08-2017-48M.COL___349,ANTIOQUIA,LA PINTADA,0.5,2.2,2.7,5.4,86
07/09/2015 12:00:00 AM,00:12:13,L ,6.541,-73.442999999999998,116,2.1,NA, RSN,13,09-0012-13L.S201507,2015-07-09-0007-49M.COL___346,SANTANDER,HATO,0.4,2.1,3.7,6.5,72
07/09/2015 12:00:00 AM,00:24:26,L ,6.798,-73.13,147.80000000000001,1.9,NA, RSN,11,09-0024-26L.S201507,2015-07-09-0017-48M.COL___346,SANTANDER,LOS SANTOS,0.3,2.1,3.8,4.8,139
07/09/2015 12:00:00 AM,00:27:53,L ,3.036,-74.658000000000001,8.9,1.5,NA, RSN,7,09-0027-53L.S201507,2015-07-09-0017-48M.COL___346,HUILA,COLOMBIA,0.3,2.1,2.5,3.9,156
07/09/2015 12:00:00 AM,00:33:19,L ,4.006,-76.912000000000006,85,2.7,3.2, RSN,24,09-0033-19L.S201507,2015-07-09-0027-49M.COL___346,VALLE DEL CAUCA,BUENAVENTURA,0.3,2.1,2.9,4.7,97
07/09/2015 12:00:00 AM,01:17:20,L ,6.79,-73.174000000000007,148,1.6,NA, RSN,5,09-0117-20L.S201507,2015-07-09-0107-50M.COL___346,SANTANDER,LOS SANTOS,0.2,2.4,2.8,4.5,133
07/09/2015 12:00:00 AM,01:22:43,L ,6.938,-76.269000000000005,12.2,2.4,NA, RSN,15,09-0122-43L.S201507,2015-07-09-0117-49M.COL___346,ANTIOQUIA,DABEIBA,0.4,1.9,2.4,3.2,119
07/09/2015 12:00:00 AM,01:28:42,L ,7.174,-76.048000000000002,13.4,1.8,NA, RSN,5,09-0128-42L.S201507,2015-07-09-0117-49M.COL___346,ANTIOQUIA,PEQUE,0.3,2.7,3,5.7,176
07/09/2015 12:00:00 AM,02:43:03,L ,6.923,-76.174999999999997,0,1.3,NA, RSN,6,09-0243-03L.S201507,2015-07-09-0237-50M.COL___346,ANTIOQUIA,URAMITA,0.3,1.8,5.3,6.3,169
07/09/2015 12:00:00 AM,02:43:52,L ,6.93,-76.254999999999995,11.7,0.8,NA, RSN,4,09-0243-51L.S201507,2015-07-09-0237-50M.COL___346,ANTIOQUIA,DABEIBA,0.3,2.7,7.3,7.8,220
07/09/2015 12:00:00 AM,02:56:03,L ,6.93,-76.247,10.1,1.1,NA, RSN,5,09-0256-03L.S201507,2015-07-09-0247-50M.COL___343,ANTIOQUIA,DABEIBA,0.3,2,6,5,216
07/09/2015 12:00:00 AM,03:23:35,L ,8.686999999999999,-77.778999999999996,20,2.5,NA, RSN,7,09-0323-35L.S201507,2015-07-09-0317-40M.COL___343,CHOCO,ACANDI,0.5,5.6,3.9,5.4,160
07/09/2015 12:00:00 AM,04:02:41,L ,6.813,-73.091999999999999,141.9,1.8,NA, RSN,11,09-0402-41L.S201507,2015-07-09-0357-47M.COL___343,SANTANDER,LOS SANTOS,0.4,2.4,4.4,5.7,188
07/09/2015 12:00:00 AM,04:14:27,L ,4.58,-76.218000000000004,124.5,1.2,NA, RSN,6,09-0414-27L.S201507,2015-07-09-0407-48M.COL___343,VALLE DEL CAUCA,VERSALLES,0.2,3.4,3.5,4.5,157
07/09/2015 12:00:00 AM,04:43:14,L ,6.807,-73.096000000000004,141.9,1.8,NA, RSN,9,09-0443-14L.S201507,2015-07-09-0437-48M.COL___343,SANTANDER,LOS SANTOS,0.4,2.7,4.8,6.5,188
07/09/2015 12:00:00 AM,04:46:05,L ,6.906,-76.185000000000002,0,2.1,NA, RSN,7,09-0446-05L.S201507,2015-07-09-0437-48M.COL___343,ANTIOQUIA,URAMITA,0.4,2.2,6.3,7.1,165
07/09/2015 12:00:00 AM,04:48:19,L ,6.711,-77.504999999999995,0,2,NA, RSN,6,09-0448-19L.S201507,2015-07-09-0437-48M.COL___343,CHOCO,JURADO,0.3,2.2,2.9,4.5,157
07/09/2015 12:00:00 AM,04:55:59,L ,6.8,-73.111000000000004,139.9,2.1,NA, RSN,16,09-0455-59L.S201507,2015-07-09-0447-50M.COL___343,SANTANDER,LOS SANTOS,0.5,2.5,4,5.9,141
07/09/2015 12:00:00 AM,05:27:13,L ,6.808,-73.114000000000004,137.69999999999999,1.4,NA, RSN,5,09-0527-13L.S201507,2015-07-09-0517-44M.COL___343,SANTANDER,LOS SANTOS,0.3,4.1,5.2,8.4,140
07/09/2015 12:00:00 AM,05:44:59,L ,6.438,-75.837000000000003,3.3,1.1,NA, RSN,4,09-0544-59L.S201507,2015-07-09-0537-49M.COL___343,ANTIOQUIA,SAN JERONIMO,0.5,3.5,4.3,9.199999999999999,161
07/09/2015 12:00:00 AM,05:46:39,L ,5.706,-73.807000000000002,116.8,1.4,NA, RSN,11,09-0546-39L.S201507,2015-07-09-0537-49M.COL___343,BOYACA,SABOYA,0.4,2.9,3.1,7.9,100
07/09/2015 12:00:00 AM,05:47:45,L ,4.721,-74.697000000000003,0,0.8,NA, RSN,4,09-0547-45L.S201507,2015-07-09-0537-49M.COL___343,CUNDINAMARCA,PULI,0.1,1.4,3,3.4,244
07/09/2015 12:00:00 AM,05:49:03,L ,4.373,-76.05,92.6,0.8,NA, RSN,6,09-0549-03L.S201507,2015-07-09-0537-49M.COL___343,VALLE DEL CAUCA,ZARZAL,0.4,3.8,4,7.7,119
07/09/2015 12:00:00 AM,06:22:47,L ,6.926,-76.207999999999998,0,1.1,NA, RSN,4,09-0622-47L.S201507,2015-07-09-0617-47M.COL___343,ANTIOQUIA,URAMITA,0.4,3.2,9.199999999999999,8.4,190
07/09/2015 12:00:00 AM,07:03:39,L ,2.812,-76.641000000000005,120.1,1.3,NA, RSN,5,09-0703-39L.S201507,2015-07-09-0657-42M.COL___328,CAUCA,MORALES,0.4,5.8,7.4,11.4,182
07/09/2015 12:00:00 AM,07:49:29,L ,7.466,-75.436000000000007,6.9,1.3,NA, RSN,5,09-0749-29L.S201507,2015-07-09-0747-46M.COL___343,ANTIOQUIA,TARAZA,0.2,1.6,1.6,4.8,106
07/09/2015 12:00:00 AM,07:55:02,L ,5.595,-77.846999999999994,3.6,1.5,NA, RSN,5,09-0755-02L.S201507,2015-07-09-0747-46M.COL___343,CHOCO,NUQUI,0.3,2.8,14.8,11.3,233
07/09/2015 12:00:00 AM,08:59:22,L ,3.826,-71.367000000000004,0,2.1,NA, RSN,6,09-0859-22L.S201507,2015-07-09-0857-47M.COL___340,META,PUERTO GAITAN,0.5,4.5,10.9,8.5,264
07/09/2015 12:00:00 AM,09:26:45,L ,1.459,-77.790999999999997,7,2,NA, RSN,11,09-0926-45L.S201507,2015-07-09-0917-48M.COL___340,NARINO,LA LLANADA,0.6,2.9,2.5,10.199999999999999,113
07/09/2015 12:00:00 AM,10:39:58,L ,4.611,-76.706000000000003,21.5,1.5,NA, RSN,5,09-1039-59L.S201507,2015-07-09-1037-48M.COL___340,CHOCO,SIPI,0.3,2.9,6.8,3.5,265
07/09/2015 12:00:00 AM,10:51:34,L ,5.007,-74.680000000000007,15.2,1.5,NA, RSN,7,09-1051-34L.S201507,2015-07-09-1047-46M.COL___340,CUNDINAMARCA,CHAGUANI,0.5,2.9,3.8,5.4,147
07/09/2015 12:00:00 AM,13:25:15,L ,6.801,-73.16,140,2.1,NA, RSN,10,09-1325-15L.S201507,2015-07-09-1317-49M.COL___343,SANTANDER,LOS SANTOS,0.4,2.9,4.5,7.4,135
07/09/2015 12:00:00 AM,14:06:36,L ,6.796,-73.135999999999996,139,2.5,NA, RSN,12,09-1406-36L.S201507,2015-07-09-1357-48M.COL___343,SANTANDER,LOS SANTOS,0.4,3.6,4,5.5,138
07/09/2015 12:00:00 AM,15:04:12,L ,4.589,-76.186999999999998,119.1,1.4,NA, RSN,6,09-1504-12L.S201507,2015-07-09-1457-46M.COL___343,VALLE DEL CAUCA,VERSALLES,0.4,3.9,3.9,5.9,148
07/09/2015 12:00:00 AM,15:32:58,L ,9.904,-73.311000000000007,118.5,2.6,NA, RSN,7,09-1532-58L.S201507,2015-07-09-1527-47M.COL___344,CESAR,AGUSTIN CODAZZI,0.3,6.8,5.4,5.4,290
07/09/2015 12:00:00 AM,16:12:38,L ,5.205,-78.069000000000003,20.2,2.4,NA, RSN,11,09-1612-38L.S201507,2015-07-09-1607-48M.COL___346,CHOCO,BAJO BAUDO,0.4,3.9,5.5,4.4,257
07/09/2015 12:00:00 AM,19:52:01,L ,6.541,-75.131,13.3,1.6,NA, RSN,5,09-1952-01L.S201507,2015-07-09-1947-50M.COL___322,ANTIOQUIA,CISNEROS,0.5,2.5,4.5,7.5,149
07/09/2015 12:00:00 AM,22:36:13,L ,6.826,-73.135000000000005,142.5,1.9,NA, RSN,6,09-2236-13L.S201507,2015-07-09-2227-49M.COL___343,SANTANDER,LOS SANTOS,0.4,5.1,5.4,8.1,151
07/09/2015 12:00:00 AM,23:20:02,L ,6.799,-73.135000000000005,147.1,2.7,NA, RSN,18,09-2320-02L.S201507,2015-07-09-2317-36M.COL___346,SANTANDER,LOS SANTOS,0.4,2.3,3.5,4.7,138
07/10/2015 12:00:00 AM,02:54:29,L ,6.808,-73.147999999999996,143.80000000000001,2.2,NA, RSN,14,10-0254-29L.S201507,2015-07-10-0247-48M.COL___346,SANTANDER,LOS SANTOS,0.4,2.4,4.2,5.6,183
07/10/2015 12:00:00 AM,03:34:38,L ,1.499,-77.748000000000005,21.7,1.5,NA, RSN,6,10-0334-38L.S201507,2015-07-10-0327-47M.COL___343,NARINO,LA LLANADA,0.3,1.9,6.6,9.699999999999999,195
07/10/2015 12:00:00 AM,04:25:12,L ,3.597,-74.069000000000003,2.8,1.5,NA, RSN,12,10-0425-12L.S201507,2015-07-10-0417-43M.COL___343,META,LEJANIAS,0.4,2.3,2.3,5.5,135
07/10/2015 12:00:00 AM,05:52:07,L ,8.689,-77.495999999999995,66,2,NA, RSN,7,10-0552-07L.S201507,2015-07-10-0547-38M.COL___343,CHOCO,ACANDI,0.4,4.6,4.4,12,167
07/10/2015 12:00:00 AM,06:16:52,L ,7.295,-75.546000000000006,1.5,1.5,NA, RSN,5,10-0616-52L.S201507,2015-07-10-0607-47M.COL___343,ANTIOQUIA,VALDIVIA,0.2,1.1,1.5,3.2,114
07/10/2015 12:00:00 AM,07:33:14,L ,6.664,-76.88,29.7,2.8,3.3, RSN,18,10-0733-14L.S201507,2015-07-10-0727-41M.COL___343,ANTIOQUIA,VIGIA DEL FUERTE,0.6,4,3,7.1,92
07/10/2015 12:00:00 AM,07:46:04,L ,5.614,-73.870999999999995,123.8,1.9,NA, RSN,15,10-0746-04L.S201507,2015-07-10-0737-42M.COL___343,BOYACA,CHIQUINQUIRA,0.4,2.4,2.6,5.8,101
07/10/2015 12:00:00 AM,08:17:40,L ,3.823,-76.262,127.7,1,NA, RSN,4,10-0817-40L.S201507,2015-07-10-0807-49M.COL___340,VALLE DEL CAUCA,BUGA,0.2,4.5,3.1,3.8,238
07/10/2015 12:00:00 AM,08:44:05,L ,6.764,-73.149000000000001,149.80000000000001,1.4,NA, RSN,4,10-0844-05L.S201507,2015-07-10-0837-47M.COL___340,SANTANDER,LOS SANTOS,0.1,1.7,2.7,3.8,182
07/10/2015 12:00:00 AM,09:00:01,L ,4.012,-76.236999999999995,106,1.3,NA, RSN,7,10-0900-01L.S201507,2015-07-10-0857-50M.COL___340,VALLE DEL CAUCA,SAN PEDRO,0.4,4.1,4.3,7.5,105
